,Unnamed: 0,index,start,end,transcription,source,lang,full_path_infile,full_path_outfile,log_file_name,recognized
1363,1363,1363,2613.1220000000003,2614.055,ŋămdandapyelyamh,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1363.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1363.log,udadvi
1364,1364,1364,2616.862,2618.007,"Yathtaryemhilyewaanih,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1364.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1364.log,atatrimiːawaːɲ
1365,1365,1365,2618.007,2619.6910000000003,mariyesidaǣnyakiqtikăadyaaqăyaq,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1365.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1365.log,morujiːtʃedavirikakatajihakaʎ
1366,1366,1366,2623.155,2624.788,abtqyaayudapiliqwidărăŋaah,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1366.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1366.log,akiiudaviʎavuːtaranhoː
1367,1367,1367,2624.788,2627.1490000000003,"ŋuliqwidărăŋaah,ŋuliqŋilyekadyosyǎtiih",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1367.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1367.log,olibuzadamkamimublikalduçiti
1368,1368,1368,2627.15,2628.748,"ŋuliqǣsyǎtiqtid,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1368.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1368.log,døpɛçtɪk
1369,1369,1369,2629.396,2630.205,ŋuliqsǣysyǎtiq.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1369.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1369.log,iːfeː
1370,1370,1370,2631.286,2633.592,Syaqnǣqrindaunăndaŋǣbqnandaŋodhyaămhmadăwiq,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1370.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1370.log,çadeːentounnantadavnadowihamata
1371,1371,1371,2635.632,2636.909,"Yaămhmadăwiqanih,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1371.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1371.log,ihammatouːɲi
1372,1372,1372,2636.91,2639.177,mălyeyaahsalthmălyemăriŋǣǣwianih,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1372.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1372.log,mlejehaθaːslimuruːŋaɪhiuːɲ
1373,1373,1373,2639.177,2640.786,malyesalabadaŋo'tianda,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1373.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1373.log,mʎeːsalabadavukeːhanda
1374,1374,1374,2640.786,2642.513,ŋămgǣdamălyeyendătayaqă̌wli.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1374.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1374.log,murdamijentamulejaː
1375,1375,1375,2645.032,2648.528,Tikiabtyeăbidatikiyaahyerʹhtadwidărawadihyaănandih,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1375.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1375.log,uhaptʃehinedetʃikujehaljerietadvutarawadijerneɲtʃ
1376,1376,1376,2650.466,2652.423,tadwidărawadihyaănandihsadihnikli,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1376.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1376.log,taroɡozroɡudiːjehnetʃeːsaːdɪnd
1377,1377,1377,2654.202,2664.081,sadihniklǣ̄anihtikiyaahyernyaănsawǣyhnyeŋǣtikiănandaninyaŋamdyotikăanaaiwatǣǣyudaăyaa,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1377.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1377.log,aɪdimmikulaɲitʃikujiːhaerɲekomsawaɪɲiŋaɪtʃikihanəntɲiɲeŋŋamdʒotʃiːkanhajiːbatehjuːdahajeha
1378,1378,1378,2665.9240000000004,2672.212,"Tădawtikiănandaninyapadraahănandaninyatadhtaăbyadyendhanada,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1378.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1378.log,toðhaʊlahanteiɲepadrhankaniteɲiɲetantahbjadɡentekannata
1379,1379,1379,2672.578,2673.304,ănsăwǣyq,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1379.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1379.log,hantaː
1380,1380,1380,2674.673,2680.53,Yendhanadaanihtoasăwadasidyasǣrmhmǣtayatănyadŋămgǣ̌ǣdtobqnandaŋodh,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1380.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1380.log,jentokannazaːɲiːahasavadeçzenjorommotejetaɲadamkeːtobonantomod
1381,1381,1381,2681.683,2685.805,tădawmaqniwqpadraahanmhyarkanidawqirkādtaq,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1381.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1381.log,maibadʌhankanjarkɑɲidaːhirkate
1382,1382,1382,2688.193,2689.571,nyabipiyawnanda,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1382.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1382.log,jaɡbujaunanda
1383,1383,1383,2691.316,2693.1220000000003,Maqniwqlăŋghnyahnǣǣ̄dādawamaqniwq.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1383.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1383.log,maɲokʌmkiɲanasadawʌmauː
1384,1384,1384,2695.357,2697.673,Sidyahsǣrhpuhnidawhwǣtah,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1384.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1384.log,ʃiːtensjarəmbuːkiːtaweːta
1385,1385,1385,2699.165,2699.528,Maqniwq:,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1385.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1385.log,maɲuː
1386,1386,1386,2699.528,2700.659,"Madmăncyawyadatutadmh,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1386.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1386.log,mamətʃojadaduːta
1387,1387,1387,2700.659,2701.683,ănartă̌mianah»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1387.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1387.log,anartemjan
1388,1388,1388,2703.344,2706.151,Mănʹănmianāanihnyudyercʹanadamaqniwqmăncyawyadaăyadmh,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1388.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1388.log,hakaandarçadanadʒba
1389,1389,1389,2706.3990000000003,2706.951,yadaăyadmh.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1389.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1389.log,-
1390,1390,1390,2710.7090000000003,2713.027,Tikiyaănamaqniwqonawaanawadayǎŋgoya,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1390.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1390.log,jipijaːdomaɲuanɔwandɔwadaunuɡoji
1391,1391,1391,2713.027,2714.5440000000003,unyananumhyalǣmdaki,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1391.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1391.log,uɲananumarmtak
1392,1392,1392,2716.98,2717.686,Imiyadǣrŋa:,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1392.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1392.log,djeːda
1393,1393,1393,2717.687,2718.992,Tyukuilăŋgawtarsiqwǣwa,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1393.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1393.log,çpujiːnkʊltartʃweɪwʌ
1394,1394,1394,2720.69,2721.651,tyukoowilhninyoqŋaq»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1394.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1394.log,oːjmiː
1395,1395,1395,2723.9040000000005,2724.836,"Mănʹpinhtărpiwhanih,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1395.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1395.log,vintrpuwaɲ
1396,1396,1396,2724.843,2731.208,padraahănmaqniwqmarcʹlǣnityaahmaqniwqsiibtasʹŋǣwahinyaanandasoladatǣsuyh,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1396.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1396.log,waðraŋɡanmaɲuːkmartʃilatehamaɲjukmentrenaɪmiːhɲannantasaːwadeltuθuː
1397,1397,1397,2731.966,2733.615,Tǣǣyutanyanaǣsawayonǣnyetida.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1397.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1397.log,tajtʌɲaneːçvɔlnaeːviːd
1398,1398,1398,2734.438,2739.8459999999995,Ŋǣwahinyaanandamaqniwqpadraahănmhmarcʹlǣnityaahmaqniwqǣdhǣkaādtawǣ̄,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1398.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1398.log,aɪwiːɲandndʌmaɲuːadnanɡʌnmartliŋdʒhmaɲuːwfkattaweː
1399,1399,1399,2739.847,2742.393,maqniwqwarimyaknamaqniwqWǣǣlyawǣsăkoiriwaqtănyǎsyǎti,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1399.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1399.log,maːɲvarmeakanvaɲevatevasakojiɾvutɲiːsit
1400,1400,1400,2742.393,2745.495,Sirahyambanamyuykomyuykotasiqimnyamaqniwqtudaŋădʹsyati,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1400.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1400.log,triːjaxanaiːuːpiːptçiːmaiːtuːtameːlçiːtiː
1401,1401,1401,2745.8140000000003,2746.906,Irinimyadhnyanaanaw.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1401.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1401.log,iːriːɡmeːneːna
1402,1402,1402,2749.2340000000004,2750.2070000000003,Irinimyadhnyanaanaw,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1402.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1402.log,baanahnaː
1403,1403,1403,2750.2070000000003,2750.875,iriinimaqnidamh:,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1403.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1403.log,riːmaː
1404,1404,1404,2750.875,2752.018,ănkoyemilǣtămbabcur,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1404.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1404.log,npojindafo
1405,1405,1405,2752.6040000000003,2754.226,"ilyetobqninyadăndoŋguwăwa,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1405.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1405.log,jtomantuː
1406,1406,1406,2755.141,2757.022,abqnanyēpilibthŋămgǣdăndmǣŋgurăwa»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1406.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1406.log,iːhabənaɪneːiːbdlnənt
1407,1407,1407,2760.0820000000003,2761.275,Ŋanihandadmhpunyah.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1407.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1407.log,ata
1408,1408,1408,2764.651,2766.2870000000003,Pidamaqniwq:«asăwamimaqniw,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1408.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1408.log,amaːɲuaθawamimaɲ
1409,1409,1409,2766.878,2768.1420000000003,"nyenǣciyeqpoŋgănamaqniwq,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1409.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1409.log,enkiːpʌnkʌʌmauː
1410,1410,1410,2769.413,2771.894,sidyatyusipoyhnyanitǣrisirŋatăryemhŋadʹbăta»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1410.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1410.log,çiːdiːtʃuːçipɔɲaːniːtadesiðeraaɲiːmdiuta
1411,1411,1411,2773.33,2778.038,Wadăwasinyanamiqnimhmǣsyǎtinyoqtănyanamăndalaŋguqinqniqimhtǣtamboyaqna,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1411.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1411.log,olaθçiːɲanmuːiːbaçtetɲanmantaloːɡuːenɪtiːiːdetopoːja
1412,1412,1412,2780.7470000000003,2783.448,Nyeŋǣmǣmdatyuquqkuhmǣdaŋăbtimda,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1412.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1412.log,ɲeŋaɪmantatʃuikumuɡaðanokanter
1413,1413,1413,2783.448,2784.775,myuykondapyelyakăimh,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1413.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1413.log,ukwontaveɾukiim
1414,1414,1414,2785.538,2786.116,pitya,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1414.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1414.log,piːdʒe
1415,1415,1415,2787.667,2789.055,"Tikaădălcoqlǣmhŋădimdye,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1415.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1415.log,akathtɔlmʌdiːmtʃe
1416,1416,1416,2791.766,2799.217,"tikiălcoqlǣmhtădmodāanihtyeǣasăwandaănhtikimǣnh,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1416.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1416.log,tɔrolmdarmoːzaːɲiːdʒɛteːhasavantehanəntʃikuːmɡʌn
1417,1417,1417,2799.889,2804.342,ănhmǣnhancăthtucʹŋurkădanyenǣciyeqpomna,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1417.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1417.log,anomnahansatetutʃomurkadajentilipona
1418,1418,1418,2804.739,2805.635,nyenǣcʹhŋokăwāanih,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1418.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1418.log,natʃokoa
1419,1419,1419,2807.701,2808.46,Maqniwqmi:,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1419.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1419.log,maːne
1420,1420,1420,2808.46,2809.291,"ălcoqlǣrti,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1420.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1420.log,abmaːriki
1421,1421,1421,2810.8520000000003,2812.465,"orkityayŋōroqmaqdăni,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1421.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1421.log,uarkutajmaromadʌɲi
